id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11730376,Creative Sanctuary Studio/1BR,1700752,Iliana,Queens,Elmhurst,Entire home/apt,62,2,1,3/29/2019,0.29,1,0
11735378,Inspired Space on Troutman,18466740,Ali,Brooklyn,Bushwick,Private room,80,5,7,1/4/2019,0.18,1,300
11743513,Sweet Brooklyn digs next to Pratt U (Classon Ave),19285185,Joel,Brooklyn,Clinton Hill,Entire home/apt,176,5,12,2/7/2019,0.31,1,236
11751718,Modern 2 BR with high end Finishes,61391963,Corporate Housing,Manhattan,Kips Bay,Entire home/apt,159,30,3,3/1/2019,0.11,91,310
11756047,Beautiful Room for Rent! L Train!,41616878,Melissa,Brooklyn,Bushwick,Private room,45,30,16,3/31/2019,0.43,4,334
11758988,Your Harlem home away from home,3150538,Sarah,Manhattan,Harlem,Entire home/apt,225,3,25,1/1/2019,0.63,1,0
11767644,2 BEDROOM Apartment - Walk to Train!,62634797,Demetra,Queens,Sunnyside,Entire home/apt,95,21,102,1/8/2019,2.9,1,138
11792006,"Spacious, Sunny Brooklyn 2BR Duplex Apartment",1850179,Tyson,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,4,18,1/1/2019,0.49,1,0
11823125,"Peaceful, cozy and safe condo/apt",62978797,Hasi,Queens,Woodside,Private room,86,2,4,1/1/2019,0.15,1,365
11863468,Stunning Elevator 1 BR Chelsea,61391963,Corporate Housing,Manhattan,Chelsea,Entire home/apt,142,30,7,2/18/2019,0.25,91,316
11864530,Clean Room in a Renovated Apartment in Manhattan,45859087,Maya,Manhattan,Harlem,Private room,75,20,18,3/10/2019,0.67,2,232
11873498,Clean Cozy Room in Manhattan,45859087,Maya,Manhattan,Harlem,Private room,70,30,25,1/19/2019,0.65,2,187
11888497,Spacious Bright + Clean Studio Near Central Park,1414412,Jiyoung,Manhattan,Upper East Side,Entire home/apt,150,4,17,1/1/2019,0.43,1,26
11894427,Beautiful 2 Bedroom  Apt w/ One Bedroom for Rent,10750483,Mark,Manhattan,East Harlem,Private room,89,4,1,1/2/2019,0.16,1,365
11927300,Cosy Room in Ridgewood/Bushwick,4386682,Francesco,Queens,Ridgewood,Private room,35,5,7,3/2/2019,0.19,3,0
11947067,Artist's Budget Apartment,63790712,Layla,Manhattan,Harlem,Private room,40,2,16,1/4/2019,0.4,2,0
11967737,Beautiful Bedroom on Hudson River/Riverside Park,63928471,David,Manhattan,Harlem,Private room,40,1,6,3/22/2019,0.16,1,0
11973701,2BR Comfy Apt - 15min from MIDTOWN,15789646,Steven,Queens,Sunnyside,Entire home/apt,150,30,7,1/4/2019,0.18,2,338
11981021,Prime Brand New 1 bed!5206,16098958,Jeremy & Laura,Manhattan,Murray Hill,Entire home/apt,250,30,2,1/9/2019,0.17,96,337
12025968,Cozy And Clean Harlem Room,63403077,Sebastian,Manhattan,East Harlem,Private room,52,32,57,2/2/2019,1.46,2,39
12039894,NY Queens Penthouse HOME with Patio,34861728,Iris,Queens,Kew Gardens,Entire home/apt,219,9,2,1/3/2019,0.22,4,273
12089013,NYC MIDTOWN WEST LUXURY 1BR APT! CITY VIEWS!,30283594,Kara,Manhattan,Midtown,Entire home/apt,239,30,1,2/28/2019,0.23,121,351
12089692,Ground Floor Apartment in Brooklyn!,268961,Erica & Tayo,Brooklyn,Bedford-Stuyvesant,Entire home/apt,67,3,88,1/31/2019,2.22,1,0
12091679,Upper West Side Split Layout 1 BR,61391963,Corporate Housing,Manhattan,Upper West Side,Entire home/apt,125,30,9,1/5/2019,0.25,91,127
12092786,Large 1 Bdrm Apartment in Midwood,34758340,Jonathan,Brooklyn,Sheepshead Bay,Entire home/apt,81,5,9,1/4/2019,0.24,1,1
12106348,Best Place in the Center of NYC!,64916208,Tim,Manhattan,Chelsea,Entire home/apt,206,1,55,1/1/2019,1.41,1,0
12114756,Studio + private outdoor Patio UWS,64674589,Pooran,Manhattan,Upper West Side,Entire home/apt,140,1,8,3/10/2019,0.2,1,7
12129960,LuXe*Chef'sKitchen*forestGarden*patio.Marble.ART,4128829,Sara,Brooklyn,Bushwick,Entire home/apt,75,1,48,1/3/2019,1.22,2,36
12133746,Warm & Cozy Sunflower Room:STG,13750728,Gayle,Bronx,Longwood,Private room,55,2,31,3/18/2019,0.81,4,280
12271309,Bright E. Village Home on Serene Street! #DGM,2079709,Doni,Manhattan,East Village,Entire home/apt,200,2,39,3/31/2019,1.15,1,0
12273048,"Central Location,  Time Square, 24 hour doorman",49580011,Amy,Manhattan,Theater District,Entire home/apt,150,28,4,3/9/2019,0.11,1,331
12292226,Luxury 1BR Midtown East-Near the UN,26521212,Laura,Manhattan,Midtown,Entire home/apt,219,2,5,1/1/2019,0.13,3,0
12328112,GREENPOINT OASIS,1180190,Justin,Brooklyn,Greenpoint,Entire home/apt,450,365,17,1/3/2019,0.5,1,365
12332789,"Brooklyn Private Bath&Bed Steps to F,G trains",14898658,Chadanut,Brooklyn,Kensington,Private room,45,1,103,3/11/2019,2.68,11,0
12376365,SERENITY ROOM,45601111,Dlb,Queens,Laurelton,Private room,40,2,47,2/15/2019,1.19,5,173
12493291,Sunny room with great transit,6119244,Rachel,Queens,Jackson Heights,Private room,60,2,26,3/31/2019,0.78,1,307
12513217,Upper West Side Manhattan Comfort 1,67768251,Felipe,Manhattan,Upper West Side,Private room,53,30,4,3/17/2019,0.17,3,185
12542485,2 BDRM Apt. in the Middle of NYC apt. 3B,17770287,Nina,Manhattan,Murray Hill,Entire home/apt,180,30,5,3/9/2019,0.14,14,210
12563738,Beautiful spacious brownstone in Central Harlem,10312167,Razia,Manhattan,Harlem,Entire home/apt,376,28,53,3/3/2019,1.4,2,310
12598446,Spacious 4bdrm next to CentralPk,5162192,Amy,Manhattan,Upper West Side,Entire home/apt,275,30,4,1/9/2019,0.15,12,199
12600198,Luminous room,10577784,Julian,Queens,Astoria,Private room,86,4,28,1/3/2019,0.74,2,242
12606349,SPACIOUS 2 BR APT WITH PRIVATE BACKYARD,9293730,Inna,Manhattan,East Harlem,Entire home/apt,135,30,13,1/24/2019,0.37,16,330
12630337,APT in LES with view,516563,Michael,Manhattan,Lower East Side,Entire home/apt,110,6,5,1/3/2019,0.13,1,12
12630697,"Huge,  Sunny,  Good Vibes Authentic Artist's LOFT",227369,Kimberly,Brooklyn,Bedford-Stuyvesant,Entire home/apt,177,4,82,1/26/2019,2.22,1,73
12670809,Beautiful apartment in Williamsburg,55121,Alexandre,Brooklyn,Williamsburg,Entire home/apt,200,5,10,1/3/2019,0.28,1,117
12675481,Perfect for couples visiting NYC,68250800,Anna,Manhattan,East Harlem,Private room,75,1,20,2/20/2019,0.53,2,128
12730083,Elegant 2 Bdrm Apt W/ Add. 2 Rms on Lower Level,15089968,Anna,Queens,Richmond Hill,Entire home/apt,250,3,40,1/1/2019,1.04,2,189
12863815,"Amazing 1BR, heart of West Village",9679850,Mike,Manhattan,West Village,Entire home/apt,230,2,39,3/12/2019,1.03,1,0
12869567,"West 33rd street, Lux 1bd Serviced Apartment",22541573,Ken,Manhattan,Chelsea,Entire home/apt,219,30,5,2/23/2019,0.24,87,344
12874443,Modern and Bright Studio Apt in Williamsburg,8534626,Shannon,Brooklyn,Greenpoint,Entire home/apt,150,2,3,1/20/2019,0.08,1,0
12881611,Large bedroom in spacious & sunny Greenpoint Apt!,17204066,Maham,Brooklyn,Greenpoint,Private room,70,2,21,3/10/2019,0.54,1,4
12881712,High FL - Gym Doorman Alcove Studio 5205,16098958,Jeremy & Laura,Manhattan,Murray Hill,Entire home/apt,197,30,1,3/31/2019,0.3,96,325
12885921,"Sixth Ave Chelsea, 1bd Serviced Apartment",22541573,Ken,Manhattan,Chelsea,Entire home/apt,280,30,3,3/3/2019,0.1,87,364
12973288,Private room for pair,68139551,Kamil,Queens,Maspeth,Private room,60,1,30,1/5/2019,0.78,3,364
13000527,Studio47 - bedroom in artists' loft,19866179,Jackson,Manhattan,Two Bridges,Private room,100,30,1,2/25/2019,0.22,1,0
13018125,AMAZING CENTRAL MANHATTAN 1 BED W/BALCONY FITS 4!,10797290,Caroline,Manhattan,Chelsea,Entire home/apt,225,1,32,1/1/2019,0.87,1,0
13019053,East Village Business and Leisure,24278208,Reah,Manhattan,East Village,Entire home/apt,150,3,35,1/2/2019,0.92,1,0
13075158,Private Room in Artsy Lower Manhattan Apartment,1516947,Mil,Manhattan,Civic Center,Private room,75,17,17,3/31/2019,0.48,1,38
13157343,Spacious one bedroom by beautiful Fort Tryon park,73459264,Leslie,Manhattan,Inwood,Entire home/apt,105,4,7,1/2/2019,0.19,1,0
13183047,2 bedroom Kid Friendly Cobble Hill,40306612,Christina,Brooklyn,Carroll Gardens,Entire home/apt,250,3,12,3/14/2019,0.32,1,0
13208685,Darling Midtown Getaway byTimes Sq.,1362083,Jennifer,Manhattan,Hell's Kitchen,Private room,131,4,33,1/3/2019,0.88,1,180
13213869,Beautiful one bedroom home in Washington Heights,38284609,Emily,Manhattan,Washington Heights,Private room,85,3,10,1/1/2019,0.3,1,362
13246278,3 br 80s light loft in Lower East Side / Chinatown,6787564,Luke,Manhattan,Lower East Side,Entire home/apt,200,4,6,1/4/2019,0.31,1,0
13294856,"NYCT02-3: Private Sunny Rm, NYU, Baruch, SOHO",39890192,Laura,Manhattan,Little Italy,Private room,75,15,15,2/15/2019,0.4,12,80
13298512,"Large Bedroom in Clinton Hill/Bed-Stuy, Brooklyn!",6444963,Tiffany,Brooklyn,Bedford-Stuyvesant,Private room,50,6,3,2/11/2019,0.08,1,3
13298526,AC room in a Huge Lux Greenpoint Loft,49742862,Angela,Brooklyn,Greenpoint,Private room,80,2,2,1/1/2019,0.05,2,0
13325767,Cozy Room In Brooklyn,10864311,Habib,Brooklyn,Clinton Hill,Private room,75,3,7,1/2/2019,0.25,1,0
13343199,Midwood Street Limestone,4243971,Jeanne,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,329,2,15,1/22/2019,0.98,2,0
13359647,Budget Room in large apartment (Solo Travelers+),11070120,Vernon,Bronx,Fordham,Private room,40,21,23,2/28/2019,0.61,2,266
13359798,large 1 bedroom apt with private balcony Astoria,4413028,Michael,Queens,Astoria,Entire home/apt,200,2,18,3/17/2019,0.49,1,6
13379688,Harlem Charmer,76040827,Gregory,Manhattan,Harlem,Private room,67,1,8,1/1/2019,0.23,1,0
13394558,MY ADORABLE BOWERY PLACE,76192815,Sam,Manhattan,Little Italy,Entire home/apt,90,31,9,2/20/2019,0.24,5,221
13459691,Private Bedroom in Williamsburg!,8569221,Andi,Brooklyn,Williamsburg,Private room,90,5,87,3/24/2019,2.43,2,305
13460498,Beautiful Brownstone Parlor Floor Apartment,76931387,Kris,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,2,16,1/1/2019,0.59,1,0
13491503,"Airy, Private, Spacious + Accessible",77317167,Stacey Rae,Brooklyn,Flatbush,Entire home/apt,125,2,52,3/6/2019,1.41,2,20
13495754,"Peaceful, Light-filled Room - Greenpoint, BK",1439261,Michele,Brooklyn,Greenpoint,Private room,65,7,38,1/23/2019,1.08,1,10
13525760,420 friendly Beautiful rm with plenty of sunlight,75030544,Sunny,Brooklyn,Bedford-Stuyvesant,Private room,85,14,32,1/2/2019,0.92,4,115
13526398,Modern 1 Bedroom 4FL w/Marble Bthr,45595980,Tny,Manhattan,Midtown,Entire home/apt,150,30,8,3/12/2019,0.36,12,267
13573790,"Sunny, Spacious Apartment in Prime Williamsburg",78292517,Chris,Brooklyn,Williamsburg,Entire home/apt,150,2,5,3/20/2019,0.14,1,0
13587161,A Quiet Studio Apartment in Bedford-Stuyvesant :),78461025,Doreen,Brooklyn,Bedford-Stuyvesant,Private room,120,2,21,1/1/2019,0.59,1,0
13587436,Perfect 2 bedroom in Brooklyn,78464432,Dragica,Brooklyn,Crown Heights,Entire home/apt,189,4,15,1/2/2019,0.41,1,15
13600398,Helle und moderne Wohnung in Bushwick,11091997,Mario & Marijke,Brooklyn,Bushwick,Entire home/apt,157,2,4,3/18/2019,0.12,2,0
13603093,Luxury One Bedroom Suite,78672740,Shamaine,Brooklyn,Flatbush,Private room,72,1,25,3/16/2019,0.68,1,333
13614714,Spacious and Bright in Hamilton Heights,78722739,Ashley,Manhattan,Harlem,Entire home/apt,89,2,8,1/2/2019,0.34,1,5
13623987,Huge Charming One Bedroom Apartment,78936234,Damian,Manhattan,Upper East Side,Entire home/apt,265,2,6,3/22/2019,0.18,1,364
13653343,Cozy Harlem Haven,299090,T,Manhattan,East Harlem,Entire home/apt,99,2,7,1/6/2019,0.2,1,0
13653677,Spacious sunny room in Queens,79298323,Crispy,Queens,Maspeth,Private room,70,14,35,3/7/2019,1.58,3,215
13654347,Upper West Side Classic WHOLE 2 Bedroom apt,23684,Zhenya,Manhattan,Upper West Side,Entire home/apt,250,3,5,1/5/2019,0.15,1,23
13655779,Studio 1BR in the heart of East Village,5369934,Kacie,Manhattan,East Village,Entire home/apt,198,3,5,3/20/2019,0.22,1,0
13694129,"Manhattan-very close to everywhere
muy cercadetodo",71886811,W. Alvaro,Manhattan,Morningside Heights,Private room,86,6,34,3/27/2019,0.93,3,90
13699008,Warm sun bathed loft apartment in Greenpoint.,74310552,Jordan,Brooklyn,Greenpoint,Entire home/apt,150,4,3,2/10/2019,0.24,1,0
13712336,NEAT AND TIDY EDEN,68404305,David,Brooklyn,Brownsville,Private room,65,3,47,1/17/2019,1.28,1,300
13726629,CLEAN COMFORTABLE ROOM 7 MIN FR JFK,20134231,Paulette,Queens,Springfield Gardens,Private room,40,2,187,3/8/2019,5.12,3,352
13744765,Large family loft in the best Chelsea location,42782892,Masha,Manhattan,Chelsea,Entire home/apt,250,5,4,1/2/2019,0.11,1,0
13770680,Flushing Deluxe Room w/ 2 Bed (1FL),65809485,Shirley,Queens,Flushing,Private room,50,7,55,1/24/2019,1.57,12,160
13824091,"Empty 3 bedroom apartment in Bushwick, Brooklyn",5341236,Christina,Brooklyn,Bushwick,Entire home/apt,45,5,8,2/28/2019,0.22,2,0
13857312,Renovated East Village 1BR,12485770,Raanan,Manhattan,East Village,Entire home/apt,125,30,6,2/8/2019,0.24,9,150
13876073,Huge Room in Doorman Building,276207,Joshua,Manhattan,Upper West Side,Private room,97,50,3,1/1/2019,0.09,1,201
13876681,Cozy Room Times Square + ALL Museums Free Pass,82096395,Sergio,Manhattan,Hell's Kitchen,Private room,150,5,20,1/4/2019,0.55,1,178
13880972,Wonderful private room fun apt in Hells Kitchen!,82147411,Vincent,Manhattan,Hell's Kitchen,Private room,65,1,43,1/3/2019,1.27,1,0
13885829,LUXE STUDIO SUITE - Midtown East - 22,80479138,Gordon,Manhattan,Midtown,Entire home/apt,140,30,12,3/31/2019,0.39,5,68
13891302,Gorgeous 2 Bedroom New York City Apartment!,30283594,Kara,Manhattan,Hell's Kitchen,Entire home/apt,479,30,1,3/6/2019,0.24,121,185
13910111,Beautiful room on Brownstone in Bushwick,16156297,Jose,Brooklyn,Bushwick,Private room,41,2,42,1/2/2019,1.16,1,0
13915004,"Sunlit, spacious NY apartment",7177483,Dani,Manhattan,Harlem,Entire home/apt,250,3,10,1/1/2019,0.28,1,0
13920801,Beautiful 2 bedroom private suite,10312167,Razia,Manhattan,Harlem,Entire home/apt,99,28,76,3/4/2019,2.16,2,296
13928461,Charismatic Flat in Astoria,24678224,Stephanie,Queens,Astoria,Private room,100,3,11,1/1/2019,0.32,1,0
13936825,Spacious master bedroom in Forest Hills,82857184,Shlomit,Queens,Forest Hills,Private room,75,2,16,1/1/2019,0.61,1,157
13941017,Charming Brooklyn apartment in historic brownstone,79840032,Heather,Brooklyn,Clinton Hill,Entire home/apt,185,2,9,3/9/2019,0.25,1,0
13961015,A Lovely One Bedroom Apartment!,29224381,Aurora,Bronx,Norwood,Entire home/apt,120,10,7,1/7/2019,0.2,1,327
13970217,Modern 2 BR Duplex apartment in Sutton Place - 42,80479138,Gordon,Manhattan,Midtown,Entire home/apt,225,30,7,3/14/2019,0.22,5,321
13980926,Newly renovated studio in heart of downtown NYC,858359,Joe,Manhattan,East Village,Entire home/apt,90,5,5,3/21/2019,0.14,1,0
14015822,Private room in 1Br Apartment,82805482,Konstantin,Brooklyn,East Flatbush,Private room,45,27,6,1/27/2019,0.19,1,94
14028018,Gorgeous studio Near Time Square,51501835,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt,120,30,6,3/29/2019,0.19,31,322
14041447,Cosy Crown Heights Home Away From Home,84141923,Marisha,Brooklyn,Crown Heights,Private room,50,3,45,2/18/2019,1.31,2,0
14058880,"$2,800/m for 6/8-7/7! Long-term Deal in Park Slope",9273392,Makiko,Brooklyn,Park Slope,Entire home/apt,100,28,75,3/27/2019,2.1,1,0
14073163,NYC Wyndham 1 bedroom Presidential Condo sleeps 4,60617669,Rich,Manhattan,Midtown,Entire home/apt,159,2,12,1/30/2019,0.35,4,0
14104044,Privet outdoor space!!!,84914817,Alon,Manhattan,Murray Hill,Entire home/apt,79,30,5,1/6/2019,0.36,2,308
14110144,Cozy 1+ br apt. on Riverside Dr,8349334,Benjamin,Manhattan,Morningside Heights,Entire home/apt,190,5,9,1/2/2019,0.26,1,0
14143250,"Clean, cozy, comfortable private room. Perfect Loc",85400172,Joy,Brooklyn,Crown Heights,Private room,67,3,29,3/19/2019,0.84,2,365
14161351,Trendy 2BR Apt Next to Prospect Park -Kid Friendly,1876539,Stephanie,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,150,6,9,1/2/2019,0.26,1,0
14215061,Cozy Room in Astoria,75480489,Ramazan,Queens,Ditmars Steinway,Private room,70,3,23,1/2/2019,0.66,1,365
14283546,Adorable Crown Heights Home Away From Home,84141923,Marisha,Brooklyn,Crown Heights,Private room,50,3,100,2/19/2019,2.81,2,0
14294585,"Top 7th floor sunny 1 bedroom - Sugar Hill, Harlem",24103270,Andres,Manhattan,Harlem,Entire home/apt,49,30,11,3/2/2019,0.32,1,36
14324811,Excellent Location! Sunny & Cozy!,4131257,Abeni,Brooklyn,Bedford-Stuyvesant,Private room,55,6,7,1/7/2019,0.54,1,179
14330688,Beautiful Crown Heights Pre-War 1 Bedroom,5158569,Genevieve,Brooklyn,Crown Heights,Entire home/apt,115,2,7,1/1/2019,0.21,1,0
14347502,Sunny Studio in the Hearth of the Lower East Side,4023646,Luca,Manhattan,Lower East Side,Entire home/apt,105,3,24,2/25/2019,0.68,1,0
14357767,Cozy Brownstone Garden Apartment (King&Twin Bed ),40542519,Josefina,Brooklyn,Prospect Heights,Entire home/apt,120,3,36,1/14/2019,1.06,1,89
14406256,"Sunny bedroom, private backyard",88585692,Laura,Brooklyn,Bushwick,Private room,149,3,19,1/1/2019,0.56,1,363
14423024,Sunny bedroom in historic Bed Stuy BK brownstone,3380348,Lee-Ann,Brooklyn,Bedford-Stuyvesant,Private room,75,14,10,1/3/2019,0.45,1,341
14437093,Sunny Alcove 1-bdrm- Rooftop with view & backyard!,4400586,Carrie,Manhattan,East Village,Entire home/apt,129,7,10,2/10/2019,0.29,1,0
14467580,★STAY IN OUR MIDTOWN LUXURIOUS STUDIO SUITE★,64065593,ResortShare5,Manhattan,Midtown,Entire home/apt,252,2,16,3/21/2019,0.49,13,327
14489610,Cosy Designer Apt - vacation or business,4149263,Red,Brooklyn,Greenpoint,Entire home/apt,155,4,31,1/4/2019,0.91,1,24
14522175,Bohemian Home in Trendy LES! #10250,25760832,Alexandra,Manhattan,Lower East Side,Entire home/apt,200,2,22,1/5/2019,0.64,1,4
14532520,Sunny room in Bedstuy w/fire escape,86629070,Giuseppe,Brooklyn,Bedford-Stuyvesant,Private room,45,3,5,2/8/2019,0.15,1,220
14534676,"Private room in SUNNY gorgeous apt in Brooklyn,NYC",7156036,Ahmed,Brooklyn,Flatbush,Private room,95,6,2,1/2/2019,0.06,1,249
14549287,Convenient 1-BR in the Heart of LES,11302433,Joan,Manhattan,Lower East Side,Entire home/apt,190,3,9,1/2/2019,0.28,1,188
14570492,6 Guests LUXURY MANHATTAN Condo With ROOFTOP!!!,90258665,Jason,Manhattan,Harlem,Entire home/apt,289,3,5,3/28/2019,0.53,1,365
14722273,Midtown 3 BR Elevator - Best Location,61391963,Corporate Housing,Manhattan,Hell's Kitchen,Entire home/apt,175,30,4,3/31/2019,0.21,91,138
14724181,Massive Brownstone Close to Express Trains,91657065,Milton,Manhattan,Harlem,Private room,105,2,38,1/1/2019,1.09,1,0
14769785,Pr1vate Room(Queensizebed)$100,83147028,Shirley,Brooklyn,Crown Heights,Private room,100,1,16,1/1/2019,0.46,2,365
14781268,Huge Sunny Private Bedroom in heart of Brooklyn,566200,Daniel,Brooklyn,Bushwick,Private room,70,30,6,3/22/2019,0.18,1,0
14911767,Beautiful Park Slope apartment in great location!,3609819,Stephen,Brooklyn,Park Slope,Entire home/apt,180,31,8,3/4/2019,0.23,1,179
14912574,Spacious Living in Ditmas Park,107675,Lio & Kim And Yotam,Brooklyn,Flatbush,Entire home/apt,100,3,4,3/22/2019,0.12,1,69
14917475,"RENOVATED 2-Bedroom, Near subway, comfy & cosy!",93734865,Caroline,Brooklyn,Bushwick,Entire home/apt,85,30,42,2/28/2019,1.24,1,355
14963583,Room in South Harlem near Central Park,94219511,Gilles,Manhattan,Harlem,Private room,70,3,3,1/1/2019,0.09,2,0
14987516,Musa Property,94467583,Clif,Queens,Rosedale,Entire home/apt,85,2,31,1/7/2019,0.92,1,142
15003930,Best Upper East Side Studio,15310997,Mor,Manhattan,Upper East Side,Entire home/apt,200,30,4,2/2/2019,0.17,9,364
15035050,HEART OF SOHO UPDATED 1 BR,61391963,Corporate Housing,Manhattan,Nolita,Entire home/apt,142,30,7,3/26/2019,0.24,91,66
15039238,Comfortable 1 and 1/2 Bedroom With Private Patio,9472223,Arthur,Manhattan,Harlem,Entire home/apt,77,5,19,1/1/2019,0.56,3,1
15042361,Airports Sleep Inn,57023844,Karlene,Queens,Jamaica,Private room,68,3,16,1/3/2019,0.47,2,359
15054617,"Home 4 Medical Professionals - The ""Syncope""",26377263,Stat,Queens,Edgemere,Private room,43,30,2,2/9/2019,0.07,43,306
15054630,"Clean, large, private R room with queen sized bed",42561290,Carla,Brooklyn,East New York,Private room,45,2,38,2/11/2019,1.24,4,159
15068067,Historic Serene Chelsea Brownstone 2.5 Bed,9035097,Alex,Manhattan,Chelsea,Entire home/apt,750,30,42,1/4/2019,1.24,1,281
15080267,"Huge Brownstone,Private Garden- Pet chicks & eggs.",8993084,Kimberly,Brooklyn,Bedford-Stuyvesant,Private room,99,3,20,2/12/2019,0.61,4,90
15081440,Eco  private room for 4 best location to Mahanttan,92493393,Eddie & Lois,Staten Island,West Brighton,Private room,69,2,56,1/4/2019,1.8,5,355
15087746,Big Suite in Crown Heights,77778146,Andre,Brooklyn,Crown Heights,Private room,120,30,8,1/1/2019,0.23,8,340
15114433,Room In Gorgeous Gut Renovated NY Apartment,39300337,Maya,Manhattan,Murray Hill,Private room,85,5,3,1/14/2019,0.17,2,364
15115532,Cozy Duplex Studio in Manhattan,8832035,Dalibel,Manhattan,Kips Bay,Entire home/apt,163,2,9,1/1/2019,0.27,1,0
15178955,Large 1 bedroom-Private Bath in 2 bed apartment,50860659,James,Queens,Ridgewood,Private room,80,7,5,1/4/2019,0.15,1,188
15206272,Rooming has never been better.,95572265,Laura,Brooklyn,Bedford-Stuyvesant,Private room,75,3,18,3/14/2019,0.54,2,311
15216399,For all classical lover's,95765103,Glory,Brooklyn,Sheepshead Bay,Private room,50,3,15,3/31/2019,0.45,2,211
15234755,Luxury One Bedroom,10528,Olivier,Manhattan,Upper West Side,Entire home/apt,200,30,9,2/9/2019,0.28,2,139
15268792,"Fab Studio with Gym, Doorman & Elevator Sleeps 4",95436015,Abc,Manhattan,West Village,Entire home/apt,450,30,12,1/6/2019,0.38,1,165
15301499,~**GORGEOUS DOWNTOWN LOFTS**~ MULTIPLE SPACES,76192815,Sam,Manhattan,Chinatown,Entire home/apt,300,1,23,3/27/2019,0.69,5,364
